raceId,Bgap_mean,Bgap_median,Bgap_std,Bgap_var,First_ten_gap,Bgap_average,absoluteDifference
752,326.95454545454544,84.0,465.4677488361697,216660.2252066116,1059.0,326.95454545454544,4.928571428571429
753,497.04545454545456,260.5,824.2969719305563,679465.4979338844,1485.0,497.04545454545456,6.230769230769231
754,304.6818181818182,119.5,442.7395485511089,196018.3078512397,1181.0,304.6818181818182,2.75
759,201.1818181818182,50.5,413.41049777360695,170908.23966942148,1088.0,201.1818181818182,3.7333333333333334
760,245.45454545454547,126.5,408.4332289118245,166817.70247933883,1499.0,245.45454545454547,4.5
761,169.72727272727272,97.5,227.74211528476712,51866.47107438016,863.0,169.72727272727272,2.25
763,205.0909090909091,132.0,231.132569022217,53422.26446280992,752.0,205.0909090909091,5.846153846153846
764,227.27272727272728,134.5,258.67427426261247,66912.38016528926,1758.0,227.27272727272728,3.2
765,217.0909090909091,89.5,355.1617952799066,126139.90082644628,653.0,217.0909090909091,3.235294117647059
769,300.27272727272725,100.5,542.7281407028236,294553.83471074386,1413.0,300.27272727272725,3.2941176470588234
770,198.0909090909091,130.5,225.09894977561007,50669.53719008264,1538.0,198.0909090909091,3.6666666666666665
771,189.72727272727272,122.0,206.11695308030204,42484.19834710744,1530.0,189.72727272727272,1.75
774,168.63636363636363,110.5,165.06239741783202,27245.595041322315,1114.0,168.63636363636363,5.75
775,121.4090909090909,54.0,140.1708889148298,19647.878099173555,902.0,121.4090909090909,2.6470588235294117
776,141.8181818181818,65.0,294.24582122059974,86580.60330578513,584.0,141.8181818181818,2.6470588235294117
777,156.22727272727272,97.0,173.6181630156408,30143.26652892561,1026.0,156.22727272727272,2.2666666666666666
778,228.54545454545453,114.5,379.5659874685497,144070.3388429752,947.0,228.54545454545453,3.6923076923076925
779,203.3181818181818,134.0,253.9698239704932,64500.67148760332,1138.0,203.3181818181818,1.7777777777777777
780,210.8181818181818,87.5,345.88511444798286,119636.51239669422,1039.0,210.8181818181818,2.380952380952381
781,169.45454545454547,76.0,178.11276491255023,31724.157024793385,1778.0,169.45454545454547,1.4
782,204.8636363636364,155.0,281.0290013268681,78977.29958677685,1410.0,204.8636363636364,1.8823529411764706
783,223.4090909090909,131.5,276.94857728973784,76700.51446280991,1156.0,223.4090909090909,5.333333333333333
784,179.77272727272728,79.5,213.62178383518287,45634.26652892562,1390.0,179.77272727272728,3.823529411764706
785,161.63636363636363,85.0,169.00982904567883,28564.322314049587,957.0,161.63636363636363,3.0714285714285716
786,176.0,132.5,181.3011056477343,32870.09090909091,953.0,176.0,5.0
787,149.6818181818182,125.5,147.11386633972165,21642.489669421488,952.0,149.6818181818182,2.588235294117647
788,206.22727272727272,96.5,335.9443855242848,112858.63016528926,1174.0,206.22727272727272,2.473684210526316
789,132.36363636363637,85.5,163.18409722389268,26629.049586776862,400.0,132.36363636363637,3.3076923076923075
790,116.55,80.0,119.57695221069986,14298.647499999995,620.0,116.55,2.2941176470588234
791,135.65,94.5,139.30372392725187,19405.527500000004,729.0,135.65,4.5
792,350.3157894736842,114.0,962.3889711836664,926192.5318559556,982.0,350.3157894736842,4.454545454545454
793,101.45,69.5,136.5724990618536,18652.0475,663.0,101.45,2.1052631578947367
794,117.4,86.0,128.4917896209715,16510.14,578.0,117.4,4.333333333333333
795,118.0,85.0,102.53584739007134,10513.6,878.0,118.0,3.5294117647058822
796,152.25,134.0,116.2952600065884,13524.5875,1063.0,152.25,3.0
797,105.05,69.5,130.28064898518122,16973.047499999997,494.0,105.05,1.75
798,120.5,50.5,172.26070358616326,29673.75,777.0,120.5,3.8333333333333335
799,110.15,55.0,118.07763336042946,13942.327500000005,692.0,110.15,4.631578947368421
801,131.15,82.5,153.6145419548553,23597.4275,815.0,131.15,3.933333333333333
802,139.6,107.5,168.04951651224707,28240.64,768.0,139.6,2.7058823529411766
803,87.0,51.0,101.82043016998112,10367.4,339.0,87.0,2.7058823529411766
805,116.15,80.0,115.08226405489248,13243.927500000002,922.0,116.15,3.1666666666666665
806,127.1,52.0,206.7302348472521,42737.39,835.0,127.1,3.5294117647058822
807,84.25,112.0,59.29997892073825,3516.4875,692.0,84.25,3.1578947368421053
808,112.5,69.5,122.7540223373556,15068.55,555.0,112.5,2.5
809,113.7,78.0,113.38434636227348,12856.010000000002,1065.0,113.7,2.9285714285714284
810,95.1,44.0,102.0930457964694,10422.989999999998,457.0,95.1,1.9444444444444444
811,105.85,64.0,113.23704120118998,12822.6275,672.0,105.85,2.235294117647059
812,115.1,53.0,239.83221218176675,57519.48999999999,514.0,115.1,4.5
813,100.05,60.5,127.7385904885442,16317.147499999995,468.0,100.05,2.875
814,166.85,69.5,321.8627463686968,103595.62750000002,706.0,166.85,2.0
815,122.7,53.0,184.36650997401887,33991.009999999995,544.0,122.7,3.2857142857142856
816,99.8,56.5,152.65896632690792,23304.76,590.0,99.8,4.125
817,129.75,55.0,179.19873743974873,32112.1875,645.0,129.75,2.9285714285714284
818,91.89473684210526,48.0,96.71384527065403,9353.567867036012,919.0,91.89473684210526,1.625
820,124.45,95.5,105.30359680466762,11088.847500000003,966.0,124.45,1.8888888888888888
821,459.2083333333333,195.5,745.2027676616315,555327.1649305555,1285.0,459.2083333333333,2.0
822,278.9166666666667,110.5,464.0772131038349,215367.65972222225,1166.0,278.9166666666667,4.071428571428571
823,570.5833333333334,213.0,943.6367996863104,890450.4097222221,1955.0,570.5833333333334,5.411764705882353
824,250.83333333333331,131.0,415.19650635438745,172388.1388888889,1107.0,250.83333333333331,3.25
825,296.9583333333333,107.0,390.9384520150057,152832.8732638889,1730.0,296.9583333333333,3.4210526315789473
826,249.2608695652174,158.0,294.00727843568245,86440.27977315692,1235.0,249.2608695652174,2.5714285714285716
827,240.20833333333331,109.5,280.47340622102166,78665.33159722223,1139.0,240.20833333333331,2.3
829,219.33333333333331,106.0,331.6780148812332,110010.30555555556,936.0,219.33333333333331,3.5714285714285716
830,306.375,145.0,455.3258734595111,207321.65104166663,1511.0,306.375,4.3
832,320.0,136.0,444.1068752751602,197230.91666666663,2502.0,320.0,3.4210526315789473
834,210.75,123.5,315.44403227831083,99504.9375,1180.0,210.75,2.35
836,274.1666666666667,117.0,391.2687340207778,153091.22222222216,1061.0,274.1666666666667,4.882352941176471
837,320.75,122.5,381.79774859647006,145769.52083333334,1413.0,320.75,4.866666666666666
838,388.5833333333333,254.0,402.911582180949,162337.7430555556,3186.0,388.5833333333333,3.6363636363636362
839,245.91666666666663,133.0,340.55076917970524,115974.82638888888,1264.0,245.91666666666663,3.142857142857143
840,448.5,186.5,587.5788599555524,345248.9166666667,2283.0,448.5,3.142857142857143
841,321.0,196.0,402.0380371722722,161634.58333333334,1821.0,321.0,3.1176470588235294
842,280.7916666666667,155.5,334.16649781791244,111667.24826388888,1857.0,280.7916666666667,2.8260869565217392
844,329.3478260869565,289.0,292.8085305088504,85736.83553875236,1907.0,329.3478260869565,3.1904761904761907
845,235.45454545454547,119.5,283.425912601308,80330.2479338843,1989.0,235.45454545454547,4.277777777777778
846,266.6666666666667,157.5,366.0711072395028,134008.05555555556,1071.0,266.6666666666667,4.9411764705882355
847,307.8333333333333,169.5,350.1908606587112,122633.63888888888,2059.0,307.8333333333333,2.0
848,319.1666666666667,247.0,285.2327509635284,81357.72222222223,1977.0,319.1666666666667,4.105263157894737
849,289.875,185.5,371.890475868456,138302.52604166666,2101.0,289.875,2.45
850,278.9583333333333,167.5,366.1996813177508,134102.20659722225,2342.0,278.9583333333333,3.3
852,248.16666666666663,144.0,281.2990204193553,79129.13888888888,1882.0,248.16666666666663,3.3333333333333335
853,351.2083333333333,211.0,376.0795548779836,141435.83159722225,3105.0,351.2083333333333,2.0
856,411.1666666666667,169.0,670.7758981623859,449940.3055555556,2011.0,411.1666666666667,2.8947368421052633
857,292.39130434782606,190.0,299.2519280574893,89551.71644612479,2120.0,292.39130434782606,2.05
858,214.25,182.5,261.0259006944202,68134.52083333333,1653.0,214.25,2.85
859,363.375,167.0,502.42709359169714,252432.984375,1392.0,363.375,4.75
860,309.8333333333333,127.0,443.1524066904698,196384.0555555556,1258.0,309.8333333333333,5.090909090909091
861,244.95833333333331,75.5,266.87972933618533,71224.78993055555,861.0,244.95833333333331,3.0
862,245.5,106.0,389.92819851865033,152044.0,1088.0,245.5,4.136363636363637
863,392.2916666666667,135.0,751.9746493492244,565465.873263889,1197.0,392.2916666666667,2.3684210526315788
865,189.41666666666663,76.5,270.0879357830622,72947.49305555555,896.0,189.41666666666663,3.3
866,199.5217391304348,65.0,355.8872402718026,126655.72778827976,617.0,199.5217391304348,6.0
867,327.6666666666667,103.5,504.4961733144156,254516.3888888889,987.0,327.6666666666667,3.0476190476190474
868,189.04166666666663,55.0,277.4913631038311,77001.45659722222,700.0,189.04166666666663,3.5217391304347827
869,217.70833333333331,81.0,276.6603632565067,76540.95659722222,744.0,217.70833333333331,1.6363636363636365
870,309.0,199.0,400.23368174105485,160187.0,1156.0,309.0,5.5
872,291.375,213.5,286.89949060312625,82311.31770833333,1581.0,291.375,3.9473684210526314
873,245.625,125.0,342.29784940652684,117167.81770833331,1433.0,245.625,4.578947368421052
875,224.125,109.0,306.9904059982983,94243.109375,818.0,224.125,2.5
876,239.66666666666663,133.5,298.2217668484684,88936.22222222223,1093.0,239.66666666666663,4.1875
877,295.125,213.0,266.6436936719112,71098.859375,1466.0,295.125,3.0
878,301.7083333333333,103.0,527.7313457280029,278500.37326388893,1031.0,301.7083333333333,4.842105263157895
880,170.0909090909091,129.0,182.19542681889413,33195.173553719,1152.0,170.0909090909091,4.222222222222222
881,235.27272727272728,102.0,254.6996773061064,64871.92561983472,1664.0,235.27272727272728,2.111111111111111
882,188.45454545454547,135.0,199.51685444245447,39806.97520661157,1168.0,188.45454545454547,3.619047619047619
883,197.8181818181818,98.5,280.2564793450386,78543.69421487606,1301.0,197.8181818181818,3.210526315789474
885,217.8181818181818,111.0,264.1865106259104,69794.51239669422,1841.0,217.8181818181818,3.35
886,284.1363636363636,160.0,365.5018089066723,133591.57231404958,1372.0,284.1363636363636,4.3
887,213.63636363636363,105.0,287.3747229750012,82584.23140495867,871.0,213.63636363636363,2.5789473684210527
888,209.5,115.5,239.0556705798121,57147.61363636364,1157.0,209.5,3.6315789473684212
890,169.3181818181818,72.0,244.986898789532,60018.5805785124,820.0,169.3181818181818,1.7
891,276.77272727272725,125.5,334.8497535283795,112124.35743801652,1566.0,276.77272727272725,3.55
892,187.27272727272728,85.5,226.7289494725489,51406.016528925626,1125.0,187.27272727272728,3.55
893,183.77272727272728,137.0,220.98394261249388,48833.90289256199,912.0,183.77272727272728,2.9473684210526314
894,182.6818181818182,117.0,200.29713980702775,40118.94421487603,1339.0,182.6818181818182,3.473684210526316
895,192.77272727272728,84.0,275.1726617991927,75719.9938016529,1032.0,192.77272727272728,2.5714285714285716
896,230.13636363636363,102.0,295.6935292209495,87434.6632231405,1693.0,230.13636363636363,1.9047619047619047
897,164.0,94.5,169.72062605673744,28805.090909090908,1347.0,164.0,3.473684210526316
899,328.3636363636364,291.5,325.6876006591907,106072.41322314048,2893.0,328.3636363636364,3.8
900,214.9090909090909,155.5,212.22520394638016,45039.53719008265,1538.0,214.9090909090909,3.823529411764706
903,261.04545454545456,149.0,352.68238057811726,124384.86157024791,1766.0,261.04545454545456,4.615384615384615
905,177.9090909090909,118.0,205.17994521238023,42098.80991735537,898.0,177.9090909090909,2.6666666666666665
906,670.6818181818181,348.0,663.7577862144675,440574.3987603307,3296.0,670.6818181818181,3.5294117647058822
909,402.1363636363636,219.0,468.1017076209891,219119.20867768597,3681.0,402.1363636363636,3.388888888888889
910,202.4090909090909,146.5,195.4816101769048,38213.05991735537,1754.0,202.4090909090909,2.263157894736842
911,300.27272727272725,129.5,423.2707259402858,179158.10743801654,1245.0,300.27272727272725,3.176470588235294
912,226.13636363636363,139.0,210.89685015418956,44477.48140495868,2042.0,226.13636363636363,3.1904761904761907
913,252.9047619047619,156.0,275.8303316933911,76082.37188208615,1591.0,252.9047619047619,2.6315789473684212
914,200.66666666666663,93.5,187.3045648135677,35083.0,2311.0,200.66666666666663,1.7857142857142858
915,122.77777777777776,76.0,155.86196013551205,24292.950617283943,1076.0,122.77777777777776,2.5294117647058822
916,230.75,79.0,376.3070388658708,141606.9875,1624.0,230.75,2.933333333333333
917,317.22222222222223,106.0,509.50450391156784,259594.83950617284,2399.0,317.22222222222223,2.8181818181818183
919,353.0,153.0,609.3846076165692,371349.6,2345.0,353.0,2.0
921,367.85,243.0,585.8851657961652,343261.42750000005,2011.0,367.85,2.2222222222222223
922,290.3,195.5,445.16593535444736,198172.71,1710.0,290.3,1.8125
924,345.65,177.5,481.2961951854596,231646.0275,1465.0,345.65,2.2857142857142856
925,356.45,122.5,598.8081057400609,358571.1475,1501.0,356.45,2.923076923076923
926,296.45,143.0,515.0779043018638,265305.2475,1785.0,296.45,4.8125
927,295.1,114.0,396.0751065139035,156875.49000000002,1868.0,295.1,4.0625
929,381.9,119.0,783.2166303137337,613428.2899999999,1920.0,381.9,3.2
932,540.45,322.5,623.390204847654,388615.3475,3074.0,540.45,4.833333333333333
935,359.85,193.0,552.2019807099572,304927.0275,2245.0,359.85,2.3333333333333335
936,263.8636363636364,151.0,311.20809983828934,96850.48140495869,2028.0,263.8636363636364,3.4375
937,222.5,180.0,210.7147468628016,44400.704545454544,2263.0,222.5,3.4375
939,190.0909090909091,102.0,192.85767458057796,37194.0826446281,2173.0,190.0909090909091,4.111111111111111
940,179.04545454545453,177.0,118.48033103842684,14037.588842975209,1981.0,179.04545454545453,3.764705882352941
943,176.0909090909091,87.5,228.36671248651984,52151.35537190081,2167.0,176.0909090909091,3.0588235294117645
944,100.8181818181818,39.5,113.67682915881892,12922.421487603307,1337.0,100.8181818181818,4.0
947,130.6818181818182,106.0,124.70597651481022,15551.580578512396,1252.0,130.6818181818182,1.9
950,296.90909090909093,192.5,267.3836040888394,71493.9917355372,1998.0,296.90909090909093,3.5555555555555554
951,195.6818181818182,125.0,198.1318170868797,39256.21694214876,1591.0,195.6818181818182,3.875
952,132.45454545454547,93.0,153.0406147140886,23421.42975206612,1508.0,132.45454545454547,2.272727272727273
953,173.04545454545453,189.0,129.35064299405397,16731.588842975205,2215.0,173.04545454545453,3.7777777777777777
955,133.86363636363637,91.0,145.41954834657656,21146.845041322315,1530.0,133.86363636363637,3.125
956,176.45454545454547,114.0,172.13095629694988,29629.06611570247,2289.0,176.45454545454547,2.0588235294117645
957,302.8,276.5,271.76894598169235,73858.36000000002,2324.0,302.8,1.3846153846153846
958,190.9,140.0,214.0527738666332,45818.59,2308.0,190.9,4.2
959,206.55,210.0,170.32130665304328,29009.347500000003,2130.0,206.55,2.357142857142857
960,221.3,118.5,270.9653298855778,73422.20999999999,2178.0,221.3,1.8125
961,179.85,92.5,213.37906996704243,45530.6275,2073.0,179.85,4.125
962,154.9,107.0,159.58724886406182,25468.090000000004,1275.0,154.9,2.6
963,167.55,152.5,119.66974346090994,14320.847499999998,1812.0,167.55,3.4
965,138.0,124.0,104.94760597555334,11014.0,1299.0,138.0,2.533333333333333
967,184.8,104.0,202.3537990747888,40947.060000000005,2035.0,184.8,2.1176470588235294
968,256.3,207.0,243.71173545810225,59395.41000000001,2453.0,256.3,3.0588235294117645
969,434.75,159.0,523.7463961689856,274310.2875,2920.0,434.75,3.111111111111111
970,303.95,243.5,246.06004856538573,60545.54749999999,2335.0,303.95,5.083333333333333
972,228.3,177.0,174.71951808541596,30526.91,2430.0,228.3,2.8666666666666667
973,214.3,136.0,273.6461401152956,74882.20999999999,1899.0,214.3,2.625
976,212.0,177.0,200.25034332055463,40100.2,2319.0,212.0,1.6111111111111112
977,206.55,152.0,222.1214701464044,49337.9475,2368.0,206.55,2.3333333333333335
978,177.25,89.5,201.6035403955,40643.9875,1844.0,177.25,3.6470588235294117
979,190.95,168.0,148.54779533873938,22066.4475,1724.0,190.95,2.5
981,213.26315789473685,140.0,224.75058505989375,50512.825484764544,1617.0,213.26315789473685,2.9285714285714284
982,135.94736842105263,70.0,156.03524355066995,24346.9972299169,1411.0,135.94736842105263,2.5789473684210527
983,201.52631578947367,93.0,264.1732622075405,69787.51246537396,1631.0,201.52631578947367,2.0588235294117645
984,185.0,120.5,175.6214679360129,30842.9,2026.0,185.0,2.411764705882353
985,117.45,73.0,127.85635494569678,16347.2475,1546.0,117.45,3.5
987,159.45,146.5,118.67622971766504,14084.0475,1562.0,159.45,4.1875
988,131.75,106.5,107.50575565987153,11557.4875,1648.0,131.75,2.375
989,190.3,154.5,180.22516472457448,32481.110000000004,1819.0,190.3,3.466666666666667
990,148.3,69.5,183.25094815580084,33580.91000000001,2231.0,148.3,3.0
991,265.95,128.5,347.0643276108912,120453.6475,2435.0,265.95,2.473684210526316
992,252.5,204.5,204.68207053867712,41894.75,2130.0,252.5,3.111111111111111
993,172.65,105.5,178.98164011987376,32034.42750000001,2046.0,172.65,3.235294117647059
994,174.9,77.0,222.98338503126192,49721.59,2288.0,174.9,4.357142857142857
995,156.35,107.0,157.12997008845892,24689.8275,1483.0,156.35,2.625
996,116.0,65.5,131.5826736314474,17314.0,1193.0,116.0,2.4444444444444446
997,194.4,165.5,164.35400816530154,27012.24,1748.0,194.4,3.2
998,279.05,114.5,436.9590913346466,190933.2475,1945.0,279.05,2.5294117647058822
999,196.65,61.0,340.0413614547501,115628.1275,1177.0,196.65,3.8421052631578947
1001,248.0,138.0,360.8140795479024,130186.8,1441.0,248.0,1.3571428571428572
1002,242.4,171.5,269.92395225322264,72858.94,1893.0,242.4,1.0588235294117647
1003,179.25,111.0,177.53390521249736,31518.2875,1263.0,179.25,2.3684210526315788
1004,207.65,94.0,318.7143352596491,101578.82749999998,1495.0,207.65,1.7058823529411764
1005,244.3,209.0,245.45042269264889,60245.91,2089.0,244.3,2.3157894736842106
1006,160.15,111.0,159.4525869968876,25425.1275,1176.0,160.15,2.736842105263158
1007,158.2,85.0,231.74503230921687,53705.76,1252.0,158.2,3.2941176470588234
1009,187.6,135.0,187.4071503438436,35121.439999999995,1469.0,187.6,2.0526315789473686
1012,248.45,257.5,191.71475556148516,36754.5475,2047.0,248.45,2.3529411764705883
1015,271.05,155.0,320.51512834810154,102729.9475,1828.0,271.05,2.388888888888889
1016,193.0,124.5,221.6458887505022,49126.9,1527.0,193.0,2.0
1018,222.85,147.0,208.5455046266881,43491.22749999999,1931.0,222.85,2.526315789473684
1019,140.9,81.0,166.43614391111086,27700.99,1084.0,140.9,3.769230769230769
1021,158.35,88.0,193.75403866758492,37540.6275,2061.0,158.35,3.263157894736842
1022,170.1,122.0,173.53238890766184,30113.49,2024.0,170.1,2.8823529411764706
1023,166.95,108.0,193.5596742609369,37465.3475,1624.0,166.95,3.1052631578947367
1024,155.65,95.5,156.89941841829753,24617.4275,1500.0,155.65,1.4210526315789473
1025,153.1,128.5,122.12653274370804,14914.889999999996,1405.0,153.1,1.4705882352941178
1026,141.5,59.5,196.39539200296937,38571.15,1177.0,141.5,4.125
1027,110.2,57.5,124.12235898499512,15406.36,1378.0,110.2,3.1666666666666665
1028,198.15,134.0,226.8087906144733,51442.22750000001,1704.0,198.15,2.8333333333333335
1029,137.6,75.5,153.76163370620122,23642.64,1092.0,137.6,4.133333333333334
1030,115.55,96.0,100.9665662484369,10194.247499999998,980.0,115.55,2.4210526315789473
1031,129.95,97.0,129.74223483507595,16833.047499999997,1302.0,129.95,4.066666666666666
1033,145.9,94.5,146.62158776933225,21497.89,1354.0,145.9,3.1666666666666665
1034,102.45,62.0,115.23388173623242,13278.8475,564.0,102.45,4.0
1035,159.85,122.5,132.58102239762673,17577.727499999997,800.0,159.85,1.4210526315789473
1036,213.8,125.5,206.46806048394023,42629.06,1604.0,213.8,2.5
1038,147.2,106.0,128.16497181367458,16426.260000000002,1084.0,147.2,2.263157894736842
1039,153.3,92.5,181.8766340132784,33079.11,1225.0,153.3,1.5789473684210527
1040,137.47368421052633,109.0,138.29121387056742,19124.459833795016,1063.0,137.47368421052633,1.9444444444444444
1043,117.55,63.5,137.1890939542936,18820.8475,822.0,117.55,1.7222222222222223
1044,111.55,56.0,122.61952332316416,15035.5475,827.0,111.55,2.789473684210526
1045,151.4,95.5,153.83413145332864,23664.94,1080.0,151.4,1.7647058823529411
1046,184.3684210526316,84.0,254.0752500480529,64554.23268698061,1234.0,184.3684210526316,5.615384615384615
1047,445.7,161.0,895.5838933343989,802070.51,1329.0,445.7,1.263157894736842
1048,149.5,63.5,154.1400337355614,23759.15,1071.0,149.5,1.625
1049,158.05,111.0,133.3797117255844,17790.1475,1171.0,158.05,3.2
1051,279.05,184.0,290.9330636074216,84642.04750000002,1437.0,279.05,3.9
1052,194.3,187.0,186.67380641107636,34847.11,2008.0,194.3,1.588235294117647
1053,249.9,131.0,346.9543053487015,120377.29,1598.0,249.9,3.3333333333333335
1054,132.75,75.0,121.2468040815922,14700.7875,1179.0,132.75,1.8823529411764706
1055,251.6,122.5,522.8785136147784,273401.94,1319.0,251.6,3.4444444444444446
1056,148.1,67.5,221.184289677183,48922.49,726.0,148.1,3.1333333333333333
1057,178.8,92.0,208.1892408363122,43342.76,1300.0,178.8,3.0
1058,153.8,125.0,150.1880820837659,22556.46,1077.0,153.8,4.105263157894737
1062,133.10526315789474,64.0,145.83368130811934,21267.46260387812,1200.0,133.10526315789474,2.764705882352941
1063,158.25,94.5,146.90060415124233,21579.7875,1618.0,158.25,3.1666666666666665
1064,211.5,114.5,289.85780996895704,84017.55,1237.0,211.5,2.2941176470588234
1065,220.8,132.5,241.6666298850547,58402.76000000001,1814.0,220.8,3.0625
1066,763.8,236.5,1380.5287248007553,1905859.5599999996,2731.0,763.8,3.764705882352941
1067,215.05,106.0,224.5518815329767,50423.5475,2469.0,215.05,3.7142857142857144
1068,104.95,84.5,91.21539069696516,8320.247500000001,1159.0,104.95,2.0625
1069,146.1,121.5,120.15818740310624,14437.99,1908.0,146.1,2.4375
1070,109.65,71.0,98.06950341467014,9617.6275,821.0,109.65,4.1
1071,210.05,115.0,278.60015703513164,77618.0475,2007.0,210.05,4.764705882352941
1072,150.55,83.5,209.1658373157529,43750.3475,1085.0,150.55,2.2222222222222223
1073,142.2,111.0,169.51389323592326,28734.959999999992,1842.0,142.2,4.5625
1074,406.0,191.5,463.6191324783739,214942.7,2571.0,406.0,3.5714285714285716
1075,110.35,82.5,113.00233404669126,12769.5275,1250.0,110.35,2.0
1076,144.4,94.5,149.16916571463423,22251.44000000001,1963.0,144.4,3.4375
1077,169.6,152.5,142.50382451008113,20307.34,1235.0,169.6,2.3684210526315788
1078,274.0,59.5,628.76816077152,395349.4,706.0,274.0,3.4375
1079,111.5,72.5,107.97939618279035,11659.55,1221.0,111.5,2.6315789473684212
1080,123.65,69.0,130.63164815617998,17064.627500000002,1206.0,123.65,3.3529411764705883
1084,88.15,59.0,73.90620745241904,5462.1275000000005,929.0,88.15,2.9
1085,124.25,95.5,117.79638152337276,13875.9875,889.0,124.25,1.894736842105263
1086,121.35,59.0,158.88935615704406,25245.8275,957.0,121.35,3.5555555555555554
1087,230.85,197.0,203.6350350504549,41467.22749999999,1701.0,230.85,3.8333333333333335
1088,79.15,74.5,62.39332897033144,3892.9275,786.0,79.15,2.823529411764706
1090,131.95,77.5,173.60889234137747,30140.047499999997,577.0,131.95,3.5555555555555554
1091,849.9,520.5,1167.4293940106186,1362891.39,2673.0,849.9,2.0
1092,642.65,106.0,1127.2195560315656,1270623.9274999998,6181.0,642.65,4.1875
1093,128.3,63.0,137.3088125358311,18853.710000000003,1123.0,128.3,2.111111111111111
1094,120.65,97.0,104.8767252539857,10999.1275,1007.0,120.65,4.666666666666667
1096,182.7,133.0,143.4705893205991,20583.81,1280.0,182.7,2.9375
1097,105.2,68.0,98.39237775356382,9681.06,744.0,105.2,2.5
1099,62.7,36.0,67.61516102177086,4571.81,354.0,62.7,3.7142857142857144
1100,186.05,96.5,343.5467180748493,118024.3475,829.0,186.05,5.631578947368421
1102,89.15,63.0,88.79767733448888,7885.027500000001,686.0,89.15,2.3
1104,119.63157894736842,103.0,101.25434910805755,10252.4432132964,873.0,119.63157894736842,2.8125
1105,97.3,70.0,103.68370170860992,10750.31,1216.0,97.3,1.6470588235294117
1106,134.9,102.0,143.43705936751493,20574.19,1005.0,134.9,2.4375
1107,79.15,76.0,72.34727016273662,5234.1275000000005,905.0,79.15,2.789473684210526
1109,137.9,67.5,149.56099090337693,22368.49,678.0,137.9,0.625
1110,127.5,72.0,141.42754328630616,20001.75,917.0,127.5,3.1538461538461537
1111,106.3,70.0,110.66395076988712,12246.51,726.0,106.3,1.4736842105263157
1112,87.35,55.5,97.15054039993808,9438.227499999995,960.0,87.35,3.210526315789474
1113,699.25,136.0,1232.6174538355365,1519345.7875,911.0,699.25,1.7647058823529411
1114,146.95,68.0,287.7119175494821,82778.14749999998,975.0,146.95,2.6315789473684212
1115,230.8,119.5,266.8856684050307,71227.95999999999,1301.0,230.8,2.3333333333333335
1117,105.9,53.0,111.8288424334259,12505.69,1012.0,105.9,2.0
1119,126.45,96.0,120.99275804774432,14639.2475,764.0,126.45,2.3684210526315788
1120,94.9,48.5,98.2379254666954,9650.69,1009.0,94.9,3.2777777777777777
1121,106.3,90.0,116.86962821879771,13658.51,1049.0,106.3,2.3125
1122,442.9,261.0,514.8533674746627,265073.99000000005,2929.0,442.9,4.2
1123,108.6,97.5,91.15722681170156,8309.64,750.0,108.6,2.0588235294117645
1124,109.7,60.5,109.35542967772564,11958.61,905.0,109.7,2.7333333333333334
1125,75.5,59.5,59.75156901705594,3570.25,669.0,75.5,3.764705882352941
